,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,100.0,75.0,110504,0,0,0,0,0,3,0.6,1.6,1,Bertrand,1.0,540,False,,2020-09-25T19:30:12.467719Z,60,110504.jpg,1.0,Traoré,0.0,False,,a,2,7,1,3415,585,1135,357,0.2,0.2,Traoré,6,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.3,2.0,0.4,318,148,300,149,249,123,319,145,,,,,,
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,232653,0,0,0,0,0,3,-0.4,1.1,1,Jacob,1.0,554,False,,,45,232653.jpg,1.0,Ramsey,0.0,False,,a,2,7,1,301,301,46,46,0.2,0.2,Ramsey,13,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,435,166,426,167,395,152,441,167,,,,,,
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,0.0,0.0,20529,0,0,-1,1,0,4,0.0,0.0,0,Glenn,0.0,53,False,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,49,20529.jpg,0.0,Murray,0.2,False,,n,3,36,0,2994,509,11248,1488,0.0,0.0,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,451,45,442,49,413,48,456,49,,,,,,
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,100.0,100.0,39155,0,0,-1,1,0,3,0.8,0.3,2,Adam,1.3,54,False,,2020-09-14T21:30:11.145732Z,64,39155.jpg,1.3,Lallana,0.6,False,,a,3,36,4,4484,959,46645,3489,0.2,0.6,Lallana,129,0,0,0,3,0,0,0,0,0,0,0,16,14.6,31.2,2.0,4.8,234,94,89,62,252,126,215,99,,,,,,
64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,60307,0,0,-1,1,0,3,0.2,-0.3,1,Pascal,0.7,57,False,,,59,60307.jpg,1.0,Groß,0.1,False,,a,3,36,2,963,125,5354,673,0.1,0.3,Groß,27,0,0,0,1,0,0,0,0,0,0,0,9,6.6,16.5,10.0,3.3,271,120,151,95,174,94,244,115,1.0,,2.0,,2.0,
65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,0.0,0.0,61933,0,0,-1,1,0,2,0.0,0.0,0,Shane,0.0,58,False,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,44,61933.jpg,0.0,Duffy,0.1,False,,n,3,36,0,324,59,3616,334,0.0,0.0,Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,361,134,346,133,299,111,368,135,,,,,,
66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,100.0,100.0,66242,0,0,0,0,0,3,-0.5,-1.0,0,Davy,0.0,59,False,,2020-09-12T09:00:10.303956Z,50,66242.jpg,0.0,Pröpper,0.1,False,,a,3,36,0,442,108,2926,400,0.0,0.0,Pröpper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488,195,483,196,465,188,493,196,,,,,,
67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,74471,0,0,0,0,0,3,0.0,0.0,0,Aaron,0.0,60,False,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,74471.jpg,0.0,Mooy,0.0,False,,u,3,36,0,9728,18,10641,104,0.0,0.0,Mooy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,490,196,485,197,467,189,495,197,,,,,,
68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,78916,-1,1,-1,1,0,2,-0.2,-0.7,0,Dan,0.3,61,False,,,44,78916.jpg,1.0,Burn,0.6,False,,a,3,36,1,2608,361,18400,3013,0.1,0.2,Burn,32,0,0,0,0,0,0,0,0,0,0,0,4,2.8,1.8,0.0,0.5,300,109,249,78,302,114,312,110,,,,,,
69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,83299,0,0,0,0,0,2,1.5,1.0,-2,Lewis,2.0,62,False,,,50,83299.jpg,2.0,Dunk,6.9,False,,a,3,36,6,46094,4106,137459,35095,0.4,1.2,Dunk,270,0,0,1,6,1,0,0,1,0,0,1,47,39.8,2.8,9.0,5.2,137,57,239,71,177,47,199,67,,,1.0,,,
70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,86153,0,0,0,0,0,2,0.0,0.0,0,Martín,0.0,63,False,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,86153.jpg,0.0,Montoya,0.0,False,,u,3,36,0,79,13,629,84,0.0,0.0,Montoya,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,159,390,158,350,141,409,159,,,,,,
71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,0.0,0.0,93284,0,0,-1,1,0,4,0.0,0.0,0,Florin,0.0,64,False,Knee injury - Unknown return date,2020-09-12T09:00:10.364918Z,49,93284.jpg,0.0,Andone,0.1,False,,i,3,36,0,10620,67,22976,1126,0.0,0.0,Andone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,47,455,51,429,50,469,51,,,,,,
72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,,109345,0,0,0,0,0,3,3.8,3.3,8,Solomon,4.3,65,False,,,50,109345.jpg,4.3,March,0.5,False,,a,3,36,13,30579,27014,6630,4319,0.9,2.6,March,257,1,0,1,6,0,0,0,0,0,0,1,56,71.8,50.0,86.0,20.8,51,22,43,31,25,11,29,14,2.0,,4.0,,,
73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,,,110735,0,0,0,0,0,2,2.2,1.7,1,Adam,2.7,66,False,,,45,110735.jpg,2.7,Webster,2.4,False,,a,3,36,8,21527,2645,48108,7448,0.6,1.8,Webster,270,0,0,1,6,0,0,0,0,0,0,0,47,37.2,13.6,18.0,6.9,145,60,163,39,146,31,155,46,,,,,,
74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,,111478,0,0,-1,1,0,2,-0.5,-1.0,0,Joël,0.0,67,False,,,44,111478.jpg,0.0,Veltman,0.2,False,,a,3,36,0,1768,190,11304,1836,0.0,0.0,Veltman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,366,139,351,138,305,117,373,140,,,,,,
75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,,115382,0,0,0,0,1,4,8.2,7.7,8,Neal,8.7,68,False,,,65,115382.jpg,8.7,Maupay,3.5,False,,a,3,36,26,160002,85056,65375,17935,1.3,4.0,Maupay,270,3,1,1,6,0,0,0,0,0,0,5,100,128.6,54.3,130.0,31.1,8,4,37,3,11,8,9,5,,,,,1.0,
76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,116216,0,0,0,0,0,3,4.5,4.0,1,Leandro,5.0,69,False,,,60,116216.jpg,5.0,Trossard,1.5,False,,a,3,36,15,95190,40693,34877,9596,0.8,2.5,Trossard,270,1,1,1,6,0,0,0,1,0,0,1,44,68.8,89.5,47.0,20.5,58,24,15,10,58,27,31,16,3.0,,,,,
77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,,131897,0,0,0,0,0,1,2.2,1.7,1,Mathew,2.7,70,False,,,45,131897.jpg,2.7,Ryan,17.7,False,,a,3,36,8,230024,25260,227707,35213,0.6,1.8,Ryan,270,0,0,1,6,0,0,0,0,0,3,0,44,24.2,0.0,0.0,2.4,201,19,401,37,362,35,265,19,,,,,,
78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,,,165210,0,0,0,0,0,3,1.2,0.7,3,Alireza,1.7,71,False,,,55,165210.jpg,1.7,Jahanbakhsh,0.1,False,,a,3,36,5,916,307,1387,195,0.3,0.9,Jahanbakhsh,28,0,1,0,1,0,0,0,1,0,0,0,27,30.6,41.5,28.0,10.0,173,65,63,46,110,56,110,56,,,,,,
79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,0.0,0.0,167473,0,0,0,0,0,3,0.0,0.0,0,José,0.0,72,False,Knee injury - Unknown return date,2020-08-15T10:00:11.482611Z,55,167473.jpg,0.0,Izquierdo,0.0,False,,i,3,36,0,9699,11,9724,21,0.0,0.0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,517,210,521,212,516,209,521,211,,,,,,
80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,0.0,0.0,178173,0,0,0,0,0,2,0.0,0.0,0,Matthew,0.0,73,False,Joined Derby County on loan until the end of the season on 26/8. - Expected back 01 Jul,2020-08-26T10:30:05.746418Z,45,178173.jpg,0.0,Clarke,0.0,False,,n,3,36,0,115,27,323,34,0.0,0.0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,166,408,165,371,149,423,166,,,,,,
81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,100.0,100.0,198869,0,0,0,0,0,2,1.8,1.3,0,Ben,2.3,74,False,,2020-09-14T21:30:11.221083Z,45,198869.jpg,2.3,White,1.6,False,,a,3,36,7,28367,3261,36428,6109,0.5,1.6,White,258,0,0,1,6,0,0,0,1,0,0,0,51,49.6,21.6,2.0,7.4,100,37,128,31,238,79,148,43,,,,,,
82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,209362,0,0,0,0,0,2,-0.5,-1.0,0,Bernardo,0.0,75,False,,,40,209362.jpg,0.0,Fernandes da Silva Junior,10.5,False,,a,3,36,0,80777,8793,239989,36551,0.0,0.0,Bernardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,342,119,326,117,276,92,348,119,,,,,,
83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,100.0,0.0,227127,0,0,0,0,0,3,0.2,0.0,0,Yves,0.7,76,False,,2020-09-20T15:30:14.517426Z,45,227127.jpg,1.0,Bissouma,3.4,False,,a,3,36,2,70599,4275,126124,12689,0.2,0.4,Bissouma,178,0,0,1,3,0,0,0,0,1,0,0,16,8.4,7.7,7.0,2.0,255,106,202,112,192,103,279,125,,,,,,
84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,100.0,75.0,232792,0,0,1,-1,0,2,3.2,2.0,4,Tariq,3.7,77,False,,2020-09-20T15:00:15.652615Z,46,232792.jpg,3.7,Lamptey,8.8,False,,a,3,36,11,518000,150264,110939,12055,0.8,2.4,Lamptey,237,0,3,0,6,0,0,0,1,0,0,0,55,48.6,30.7,43.0,12.3,102,39,90,21,65,7,79,19,,,,,,
85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,,,233425,0,0,0,0,0,4,3.2,2.7,2,Aaron,3.7,78,False,,,55,233425.jpg,3.7,Connolly,0.8,False,,a,3,36,11,38142,5987,25657,5867,0.7,2.0,Connolly,207,1,0,1,4,0,0,0,0,0,0,2,26,36.0,23.7,63.0,12.2,155,18,117,15,36,19,82,17,,,,,,
86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,,,235382,0,0,0,0,0,3,1.8,1.3,2,Steven,2.3,79,False,,,45,235382.jpg,2.3,Alzate,1.3,False,,a,3,36,7,87453,25812,33574,8123,0.5,1.6,Alzate,258,0,0,1,6,0,0,0,0,0,0,0,50,36.0,72.5,23.0,13.2,154,59,26,19,122,66,67,39,,,,,,
87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,75.0,75.0,243016,0,0,-1,1,0,3,-0.4,-0.8,0,Alexis,0.0,80,False,Groin Injury - 75% chance of playing,2020-09-24T00:00:15.701972Z,54,243016.jpg,0.0,Mac Allister,0.0,False,,d,3,36,0,254,15,1984,348,0.0,0.0,Mac Allister,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514,209,513,211,504,206,519,210,4.0,,3.0,,,
88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,108813,0,0,0,0,0,1,0.0,0.0,0,Christian,0.0,503,False,Ankle injury - Expected back 17 Oct,2020-09-12T09:00:11.155698Z,40,108813.jpg,0.0,Walton,1.4,False,,i,3,36,0,6650,1240,25608,3180,0.0,0.0,Walton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,337,30,321,10,269,8,343,30,,,,,,
89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,,,49262,0,0,0,0,0,1,-0.5,-1.0,0,Jason,0.0,528,False,,,40,49262.jpg,0.0,Steele,0.4,False,,a,3,36,0,27247,3651,7968,1132,0.0,0.0,Steele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,331,26,315,6,263,4,337,26,,,,,,
90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,,220738,0,0,0,0,0,3,0.6,0.1,0,Jayson,0.0,550,False,,,45,220738.jpg,0.0,Molumby,0.0,False,,a,3,36,0,160,160,21,21,0.0,0.0,Molumby,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,163,420,164,388,148,435,164,,,,,,
91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,100.0,100.0,40845,-1,1,-1,1,0,3,0.7,0.7,2,Dale,0.7,55,False,,2020-09-17T22:00:09.960386Z,44,40845.jpg,2.0,Stephens,9.2,False,,a,4,90,2,73706,39785,330168,30646,0.2,0.5,Stephens,90,0,0,0,1,0,0,0,0,0,0,0,9,13.8,4.1,13.0,3.1,237,97,223,126,162,89,246,116,,,,,,
92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,50.0,50.0,17761,-1,1,-1,1,0,2,0.0,0.0,0,James,0.0,81,False,Toe Injury - 50% chance of playing,2020-09-17T22:00:10.017429Z,54,17761.jpg,0.0,Tarkowski,3.3,False,,d,4,90,0,9217,200,175407,30993,0.0,0.0,Tarkowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502,191,500,191,489,186,507,191,,,,,,
93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,,,17997,0,0,0,0,0,2,0.0,0.0,1,Phil,0.0,82,False,,,45,17997.jpg,0.0,Bardsley,0.5,False,,a,4,90,0,7953,527,12065,1945,0.0,0.0,Bardsley,180,0,0,0,5,0,0,0,2,0,0,0,14,25.4,11.1,6.0,4.3,193,80,187,52,198,54,222,76,,,,,,
94,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,,,39487,0,0,0,0,0,2,-1.0,-1.0,0,Erik,-1.0,83,False,,,45,39487.jpg,-2.0,Pieters,1.0,False,,a,4,90,-2,16368,281,36840,8252,-0.2,-0.4,Pieters,50,0,0,0,3,1,0,0,0,0,0,0,-3,0.0,0.7,17.0,1.7,387,153,277,98,150,34,287,100,,,,,,
95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,40145,0,0,0,0,0,3,0.0,0.0,0,Jack,0.0,84,False,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,40145.jpg,0.0,Cork,0.0,False,,i,4,90,0,9694,8,10193,42,0.0,0.0,Cork,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484,193,477,194,459,186,489,194,,,,,,
96,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,,,41674,0,0,0,0,0,2,1.0,1.0,2,Kevin,1.0,85,False,,,45,41674.jpg,1.0,Long,0.2,False,,a,4,90,2,2765,388,4153,629,0.2,0.4,Long,180,0,0,0,5,0,0,0,0,0,0,0,23,47.4,10.7,10.0,6.8,105,41,189,53,169,44,157,47,,,,,,
97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,25.0,25.0,44683,-1,1,-1,1,0,4,0.1,0.1,0,Jay,0.5,86,False,Ankle injury - 25% chance of playing,2020-09-24T00:00:15.736033Z,59,44683.jpg,1.0,Rodriguez,0.5,False,,d,4,90,1,6722,64,30976,7169,0.1,0.2,Rodriguez,69,0,0,0,3,0,0,0,1,0,0,0,2,3.6,11.2,13.0,2.8,292,30,186,28,165,34,256,35,,,,,3.0,
98,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,25.0,25.0,44699,0,0,0,0,0,4,0.0,0.0,0,Ashley,0.0,87,False,Lack of match fitness - 25% chance of playing,2020-09-07T00:30:12.603985Z,60,44699.jpg,0.0,Barnes,0.1,False,,d,4,90,0,366,80,5274,498,0.0,0.0,Barnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,538,61,539,63,538,63,541,63,,,,,1.0,
99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,51927,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,88,False,Thigh injury - Unknown return date,2020-09-07T00:30:12.617922Z,50,51927.jpg,0.0,Mee,0.2,False,,i,4,90,0,305,47,14125,1498,0.0,0.0,Mee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,487,188,481,187,463,178,492,188,,,,,,
100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,60551,0,0,0,0,0,3,2.0,2.0,2,Ashley,2.0,89,False,,,55,60551.jpg,2.0,Westwood,0.7,False,,a,4,90,4,3099,429,19578,2838,0.4,0.7,Westwood,180,0,0,0,5,0,0,0,0,0,0,0,24,17.4,50.2,0.0,6.8,221,87,42,30,512,207,160,77,1.0,,4.0,,,
101,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,0.0,0.0,60586,-1,1,-1,1,0,3,0.0,0.0,0,Johann Berg,0.0,90,False,Knee injury - Unknown return date,2020-09-17T22:00:10.055660Z,54,60586.jpg,0.0,Gudmundsson,0.1,False,,i,4,90,0,9877,8,12907,334,0.0,0.0,Gudmundsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,504,204,502,205,491,199,509,205,3.0,,3.0,,,
102,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,,,60689,0,0,0,0,0,4,4.0,4.0,2,Chris,4.0,91,False,,,65,60689.jpg,4.0,Wood,2.1,False,,a,4,90,8,62097,4400,71620,15011,0.6,1.2,Wood,180,1,0,0,5,0,0,0,0,0,0,0,26,38.4,4.2,69.0,11.1,141,15,221,33,31,17,93,18,,,,,1.0,
103,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,,,68983,0,0,0,0,0,2,0.0,0.0,0,Matthew,0.0,92,False,,,45,68983.jpg,0.0,Lowton,0.1,False,,a,4,90,0,1090,66,3393,674,0.0,0.0,Lowton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,399,158,385,157,343,139,405,158,,,,,,
104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,,,81183,0,0,0,0,0,4,1.5,1.5,2,Matej,1.5,93,False,,,50,81183.jpg,1.5,Vydra,0.9,False,,a,4,90,3,33795,7665,28033,5969,0.3,0.6,Vydra,110,0,0,0,2,0,0,0,0,0,0,0,10,8.4,27.1,63.0,9.9,256,28,101,11,35,18,111,21,,,,,,
105,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,0.0,0.0,83312,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,94,False,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,40,83312.jpg,0.0,Gibson,0.2,False,,n,4,90,0,1637,482,7698,928,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,335,115,319,113,267,86,341,115,,,,,,
106,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,0.0,0.0,90517,0,0,0,0,0,3,0.0,0.0,0,Robbie,0.5,95,False,Rib Injury - Unknown return date,2020-09-20T21:00:10.350898Z,50,90517.jpg,1.0,Brady,0.0,False,,i,4,90,1,577,18,2450,526,0.1,0.2,Brady,39,0,0,0,1,0,0,0,0,0,0,0,4,7.2,0.3,17.0,2.5,265,114,295,147,152,85,261,120,4.0,,5.0,,,
107,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,,,98747,0,0,0,0,0,1,1.5,1.5,2,Nick,1.5,96,False,,,55,98747.jpg,1.5,Pope,14.3,False,,a,4,90,3,88357,6751,216708,44332,0.3,0.5,Pope,180,0,0,0,5,0,0,0,0,0,3,0,21,25.0,0.0,0.0,2.5,196,18,520,57,514,57,262,18,,,,,,
108,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,,,103914,0,0,0,0,0,2,2.5,2.5,2,Charlie,2.5,97,False,,,45,103914.jpg,2.5,Taylor,4.6,False,,a,4,90,5,98156,6364,98741,14434,0.6,1.1,Taylor,180,0,1,0,5,0,0,0,0,0,0,0,34,38.4,32.3,9.0,8.0,140,59,85,18,175,46,137,37,,,,,,
109,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,,,172782,0,0,0,0,0,3,2.0,2.0,2,Josh,2.0,98,False,,,50,172782.jpg,2.0,Brownhill,0.0,False,,a,4,90,4,1101,235,1032,196,0.4,0.8,Brownhill,180,0,0,0,5,0,0,0,0,0,0,0,19,18.6,33.2,45.0,9.7,214,86,83,59,59,28,113,57,,,1.0,,,
110,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,,,220037,0,0,0,0,0,1,0.0,0.0,0,Bailey,0.0,99,False,,,40,220037.jpg,0.0,Peacock-Farrell,1.5,False,,a,4,90,0,18018,2323,12313,1849,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,347,33,331,13,281,11,353,33,,,,,,
111,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,,,433154,0,0,0,0,0,3,3.5,3.5,2,Dwight,3.5,100,False,,,60,433154.jpg,3.5,McNeil,0.8,False,,a,4,90,7,10644,1193,20080,3703,0.6,1.2,McNeil,180,0,1,0,5,0,0,0,0,0,0,0,31,36.4,40.2,4.0,8.1,149,55,67,49,228,114,136,68,2.0,,2.0,,,
112,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,,,218023,0,0,0,0,0,2,4.0,4.0,2,Jimmy,4.0,519,False,,,40,218023.jpg,4.0,Dunne,6.8,False,,a,4,90,8,448358,108542,64311,14481,1.0,2.0,Dunne,180,1,0,0,5,0,0,0,0,0,0,0,35,66.2,21.2,38.0,12.6,63,18,129,32,81,13,73,15,,,,,,
113,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,,,461102,0,0,0,0,0,2,0.0,0.0,0,Bobby,0.0,520,False,,,40,461102.jpg,0.0,Thomas,0.6,False,,a,4,90,0,14098,2506,8348,1768,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,353,128,337,126,289,103,359,128,,,,,,
114,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,,,217401,0,0,0,0,0,3,0.0,0.0,0,Josh,0.0,535,False,,,45,217401.jpg,0.0,Benson,0.0,False,,a,4,90,0,706,150,216,78,0.0,0.0,Benson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,427,161,418,162,385,146,433,162,,,,,,
115,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,,,195471,0,0,0,0,0,2,0.0,0.0,0,Anthony,0.0,536,False,,,40,195471.jpg,0.0,Driscoll-Glennon,0.0,False,,a,4,90,0,1186,301,447,200,0.0,0.0,Driscoll-Glennon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,341,118,325,116,275,91,347,118,,,,,,
116,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,,,195064,0,0,0,0,0,3,1.1,1.1,0,Mace,0.0,551,False,,,45,195064.jpg,0.0,Goodridge,0.0,False,,a,4,90,0,52,52,7,7,0.0,0.0,Goodridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,421,158,412,159,377,142,427,159,,,,,,
117,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,,,20310,0,0,-1,1,0,1,0.8,1.3,1,Willy,0.3,101,False,,,49,20310.jpg,1.0,Caballero,0.3,False,,a,5,8,1,2948,531,8957,1166,0.1,0.2,Caballero,90,0,0,0,3,0,0,0,0,0,0,0,7,4.2,0.0,0.0,0.4,286,22,441,42,412,41,316,22,,,,,,
118,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,,,41328,0,0,-1,1,0,2,2.2,2.7,4,César,1.7,102,False,,,59,41328.jpg,2.5,Azpilicueta,4.6,False,,a,5,8,5,17795,2738,217460,16917,0.3,0.8,Azpilicueta,50,0,1,0,0,0,0,0,0,0,0,0,21,29.8,14.2,13.0,5.7,176,73,161,38,164,42,188,61,,,,,,
119,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,,,44346,0,0,-1,1,0,4,0.8,1.3,1,Olivier,0.3,103,False,,,69,44346.jpg,1.0,Giroud,0.8,False,,a,5,8,1,6812,853,46152,5390,0.0,0.1,Giroud,17,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.8,6.0,0.8,549,65,253,37,204,40,304,39,,,5.0,,,
120,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,,,82263,0,0,0,0,0,2,1.2,1.7,-1,Marcos,0.7,104,False,,,60,82263.jpg,0.7,Alonso,3.0,False,,a,5,8,2,27203,1803,71395,19865,0.1,0.3,Alonso,225,0,0,0,6,0,0,0,1,0,0,0,36,37.0,28.1,20.0,8.5,146,61,98,23,140,28,126,35,,,2.0,,,
